atm_name,transaction_date,total_amount_withdrawn,weekday,working_day,day_of_week,day_of_month,month,week_of_month,is_month_start,is_month_end,atm_level,atm_dow_level
Christ College ATM,2015-02-23,340900,monday,W,0,23,2,4,0,0,583646.4285714285,476875.0
Christ College ATM,2015-02-24,317400,tuesday,W,1,24,2,4,0,0,584064.2857142857,649637.5
Christ College ATM,2015-02-25,466000,wednesday,W,2,25,2,4,0,0,586657.1428571428,591887.5
Christ College ATM,2015-02-26,402300,thursday,W,3,26,2,4,0,1,588617.8571428572,488550.0
Christ College ATM,2015-02-27,620100,friday,W,4,27,2,4,0,1,583282.1428571428,508712.5
Christ College ATM,2015-02-28,641400,saturday,H,5,28,2,4,0,1,591296.4285714285,517825.0
Christ College ATM,2015-03-01,473800,sunday,H,6,1,3,1,1,0,599821.4285714285,736787.5
Christ College ATM,2015-03-02,606900,monday,W,0,2,3,1,1,0,583225.0,511262.5
Christ College ATM,2015-03-03,632600,tuesday,W,1,3,3,1,1,0,577214.2857142857,661462.5
Christ College ATM,2015-03-04,737900,wednesday,W,2,4,3,1,0,0,571632.1428571428,594975.0
Christ College ATM,2015-03-05,896500,thursday,W,3,5,3,1,0,0,562207.1428571428,510300.0
Christ College ATM,2015-03-06,653000,friday,W,4,6,3,1,0,0,574503.5714285715,524500.0
Christ College ATM,2015-03-07,712000,saturday,H,5,7,3,1,0,0,573114.2857142857,512325.0
Christ College ATM,2015-03-08,490800,sunday,H,6,8,3,2,0,0,575796.4285714285,692525.0
Christ College ATM,2015-03-09,561800,monday,W,0,9,3,2,0,0,569182.1428571428,511112.5
Christ College ATM,2015-03-10,631900,tuesday,W,1,10,3,2,0,0,567075.0,587462.5
Christ College ATM,2015-03-11,456900,wednesday,W,2,11,3,2,0,0,561750.0,578337.5
Christ College ATM,2015-03-12,682800,thursday,W,3,12,3,2,0,0,559232.1428571428,482612.5
Christ College ATM,2015-03-13,856400,friday,W,4,13,3,2,0,0,562585.7142857143,587750.0
Christ College ATM,2015-03-14,769000,saturday,H,5,14,3,2,0,0,570146.4285714285,589900.0
Christ College ATM,2015-03-15,209300,sunday,H,6,15,3,3,0,0,577057.1428571428,759150.0
Christ College ATM,2015-03-16,618200,monday,W,0,16,3,3,0,0,549467.8571428572,490400.0
Christ College ATM,2015-03-17,373600,tuesday,W,1,17,3,3,0,0,544603.5714285715,594200.0
Christ College ATM,2015-03-18,449700,wednesday,W,2,18,3,3,0,0,536414.2857142857,562337.5
Christ College ATM,2015-03-19,462500,thursday,W,3,19,3,3,0,0,548335.7142857143,489900.0
Christ College ATM,2015-03-20,427900,friday,W,4,20,3,3,0,0,551096.4285714285,570200.0
Christ College ATM,2015-03-21,765000,saturday,H,5,21,3,3,0,0,550860.7142857143,575875.0
Christ College ATM,2015-03-22,508600,sunday,H,6,22,3,4,0,0,554510.7142857143,768312.5
Christ College ATM,2015-03-23,568900,monday,W,0,23,3,4,0,0,563042.8571428572,512825.0
Christ College ATM,2015-03-24,448500,tuesday,W,1,24,3,4,0,0,571185.7142857143,563925.0
Christ College ATM,2015-03-25,529200,wednesday,W,2,25,3,4,0,0,575867.8571428572,567012.5
Christ College ATM,2015-03-26,496000,thursday,W,3,26,3,4,0,0,578125.0,487087.5
Christ College ATM,2015-03-27,701000,friday,W,4,27,3,4,0,0,581471.4285714285,582737.5
Christ College ATM,2015-03-28,527200,saturday,H,5,28,3,4,0,0,584360.7142857143,613162.5
Christ College ATM,2015-03-29,321500,sunday,H,6,29,3,5,0,1,580282.1428571428,716900.0
Christ College ATM,2015-03-30,534100,monday,W,0,30,3,5,0,1,574842.8571428572,456112.5
Christ College ATM,2015-03-31,452700,tuesday,W,1,31,3,5,0,1,572242.8571428572,600087.5
Christ College ATM,2015-04-01,645100,wednesday,W,2,1,4,1,1,0,565817.8571428572,498375.0
Christ College ATM,2015-04-02,661300,thursday,H,3,2,4,1,1,0,562503.5714285715,498700.0
Christ College ATM,2015-04-03,597400,friday,H,4,3,4,1,1,0,554103.5714285715,578912.5
Christ College ATM,2015-04-04,398800,saturday,H,5,4,4,1,0,0,552117.8571428572,608225.0
Christ College ATM,2015-04-05,390600,sunday,H,6,5,4,1,0,0,540932.1428571428,682250.0
Christ College ATM,2015-04-06,1052900,monday,W,0,6,4,1,0,0,537353.5714285715,427337.5
Christ College ATM,2015-04-07,602300,tuesday,W,1,7,4,1,0,0,554892.8571428572,633087.5
Christ College ATM,2015-04-08,661200,wednesday,W,2,8,4,2,0,0,553835.7142857143,507737.5
Christ College ATM,2015-04-09,725300,thursday,W,3,9,4,2,0,0,561132.1428571428,507737.5
Christ College ATM,2015-04-10,572900,friday,W,4,10,4,2,0,0,562650.0,588987.5
Christ College ATM,2015-04-11,686600,saturday,H,5,11,4,2,0,0,552525.0,607900.0
Christ College ATM,2015-04-12,509100,sunday,H,6,12,4,2,0,0,549582.1428571428,645350.0
Christ College ATM,2015-04-13,902600,monday,W,0,13,4,2,0,0,560289.2857142857,396675.0
Christ College ATM,2015-04-14,399200,tuesday,H,1,14,4,2,0,0,570446.4285714285,648287.5
Christ College ATM,2015-04-15,800600,wednesday,W,2,15,4,3,0,0,571360.7142857143,482275.0
Christ College ATM,2015-04-16,668300,thursday,W,3,16,4,3,0,0,583892.8571428572,593325.0
Christ College ATM,2015-04-17,380700,friday,W,4,17,4,3,0,0,591242.8571428572,624375.0
Christ College ATM,2015-04-18,555800,saturday,H,5,18,4,3,0,0,589557.1428571428,601175.0
Christ College ATM,2015-04-19,263200,sunday,H,6,19,4,3,0,0,582085.7142857143,631975.0
Christ College ATM,2015-04-20,539900,monday,W,0,20,4,3,0,0,573321.4285714285,395862.5
Christ College ATM,2015-04-21,468700,tuesday,W,1,21,4,3,0,0,572285.7142857143,673162.5
Christ College ATM,2015-04-22,483200,wednesday,W,2,22,4,4,0,0,573007.1428571428,501187.5
Christ College ATM,2015-04-23,666900,thursday,W,3,23,4,4,0,0,571364.2857142857,595475.0
Christ College ATM,2015-04-24,652600,friday,W,4,24,4,4,0,0,577467.8571428572,657450.0
Christ College ATM,2015-04-25,825400,saturday,H,5,25,4,4,0,0,575739.2857142857,605237.5
Christ College ATM,2015-04-26,659600,sunday,H,6,26,4,4,0,0,586389.2857142857,654975.0
Christ College ATM,2015-04-27,796600,monday,W,0,27,4,4,0,0,598464.2857142857,419087.5
Christ College ATM,2015-04-28,804200,tuesday,W,1,28,4,4,0,1,607839.2857142857,696875.0
Christ College ATM,2015-04-29,567700,wednesday,W,2,29,4,5,0,1,620392.8571428572,522637.5
Christ College ATM,2015-04-30,608700,thursday,W,3,30,4,5,0,1,617628.5714285715,574200.0
Christ College ATM,2015-05-01,445100,friday,H,4,1,5,1,1,0,615750.0,621475.0
Christ College ATM,2015-05-02,1569200,saturday,H,5,2,5,1,1,0,610310.7142857143,579250.0
Christ College ATM,2015-05-03,560800,sunday,H,6,3,5,1,1,0,652110.7142857143,762125.0
Christ College ATM,2015-05-04,1002800,monday,W,0,4,5,1,0,0,658189.2857142857,427837.5
Christ College ATM,2015-05-05,856200,tuesday,W,1,5,5,1,0,0,656400.0,752000.0
Christ College ATM,2015-05-06,708100,wednesday,W,2,6,5,1,0,0,665467.8571428572,550675.0
Christ College ATM,2015-05-07,883100,thursday,W,3,7,5,1,0,0,667142.8571428572,605600.0
Christ College ATM,2015-05-08,638600,friday,W,4,8,5,2,0,0,672778.5714285715,646512.5
Christ College ATM,2015-05-09,719200,saturday,H,5,9,5,2,0,0,675125.0,552025.0
Christ College ATM,2015-05-10,472000,sunday,H,6,10,5,2,0,0,676289.2857142857,755900.0
Christ College ATM,2015-05-11,663300,monday,W,0,11,5,2,0,0,674964.2857142857,460675.0
Christ College ATM,2015-05-12,498000,tuesday,W,1,12,5,2,0,0,666417.8571428572,757637.5
Christ College ATM,2015-05-13,583400,wednesday,W,2,13,5,2,0,0,669946.4285714285,566225.0
Christ College ATM,2015-05-14,312600,thursday,W,3,14,5,2,0,0,662189.2857142857,622312.5
Christ College ATM,2015-05-15,660900,friday,W,4,15,5,3,0,0,649485.7142857143,627775.0
Christ College ATM,2015-05-16,462000,saturday,H,5,16,5,3,0,0,659492.8571428572,581150.0
Christ College ATM,2015-05-17,237900,sunday,H,6,17,5,3,0,0,656142.8571428572,718025.0
Christ College ATM,2015-05-18,591600,monday,W,0,18,5,3,0,0,655239.2857142857,426837.5
Christ College ATM,2015-05-19,557800,tuesday,W,1,19,5,3,0,0,657085.7142857143,760475.0
Christ College ATM,2015-05-20,612300,wednesday,W,2,20,5,3,0,0,660267.8571428572,579887.5
Christ College ATM,2015-05-21,529400,thursday,W,3,21,5,3,0,0,664878.5714285715,632700.0
Christ College ATM,2015-05-22,495400,friday,W,4,22,5,4,0,0,659967.8571428572,631950.0
Christ College ATM,2015-05-23,713200,saturday,H,5,23,5,4,0,0,654353.5714285715,555450.0
Christ College ATM,2015-05-24,490000,sunday,H,6,24,5,4,0,0,650346.4285714285,741275.0
Christ College ATM,2015-05-25,500200,monday,W,0,25,5,4,0,0,644289.2857142857,447900.0
Christ College ATM,2015-05-26,485400,tuesday,W,1,26,5,4,0,0,633703.5714285715,756237.5
Christ College ATM,2015-05-27,602900,wednesday,W,2,27,5,4,0,0,622317.8571428572,583975.0
Christ College ATM,2015-05-28,569500,thursday,W,3,28,5,4,0,0,623575.0,627425.0
Christ College ATM,2015-05-29,509900,friday,W,4,29,5,5,0,1,622175.0,620475.0
Christ College ATM,2015-05-30,582800,saturday,H,5,30,5,5,0,1,624489.2857142857,544512.5
Christ College ATM,2015-05-31,477900,sunday,H,6,31,5,5,0,1,589260.7142857143,764275.0
Christ College ATM,2015-06-01,237300,monday,W,0,1,6,1,1,0,586300.0,458812.5
Christ College ATM,2015-06-02,467500,tuesday,W,1,2,6,1,1,0,558960.7142857143,654287.5
Christ College ATM,2015-06-03,731900,wednesday,W,2,3,6,1,1,0,545078.5714285715,567125.0
Christ College ATM,2015-06-04,1072900,thursday,W,3,4,6,1,0,0,545928.5714285715,636262.5
Christ College ATM,2015-06-05,664200,friday,W,4,5,6,1,0,0,552707.1428571428,663925.0
Christ College ATM,2015-06-06,955900,saturday,H,5,6,6,1,0,0,553621.4285714285,555925.0
Christ College ATM,2015-06-07,71100,sunday,H,6,7,6,1,0,0,562075.0,797937.5
Christ College ATM,2015-06-08,560900,monday,W,0,8,6,2,0,0,547757.1428571428,404062.5
Christ College ATM,2015-06-09,668200,tuesday,W,1,9,6,2,0,0,544100.0,611575.0
Christ College ATM,2015-06-10,489000,wednesday,W,2,10,6,2,0,0,550178.5714285715,600750.0
Christ College ATM,2015-06-11,430700,thursday,W,3,11,6,2,0,0,546807.1428571428,597312.5
Christ College ATM,2015-06-12,413200,friday,W,4,12,6,2,0,0,551025.0,634225.0
Christ College ATM,2015-06-13,762200,saturday,H,5,13,6,2,0,0,542178.5714285715,559987.5
Christ College ATM,2015-06-14,239800,sunday,H,6,14,6,2,0,0,552900.0,823737.5
Christ College ATM,2015-06-15,654300,monday,W,0,15,6,3,0,0,552967.8571428572,401137.5
Christ College ATM,2015-06-16,407000,tuesday,W,1,16,6,3,0,0,555207.1428571428,625875.0
Christ College ATM,2015-06-17,573900,wednesday,W,2,17,6,3,0,0,549821.4285714285,593037.5
Christ College ATM,2015-06-18,558500,thursday,W,3,18,6,3,0,0,548450.0,608650.0
Christ College ATM,2015-06-19,554400,friday,W,4,19,6,3,0,0,549489.2857142857,620675.0
Christ College ATM,2015-06-20,637600,saturday,H,5,20,6,3,0,0,551596.4285714285,547712.5
Christ College ATM,2015-06-21,484400,sunday,H,6,21,6,3,0,0,548896.4285714285,800262.5
Christ College ATM,2015-06-22,569500,monday,W,0,22,6,4,0,0,548696.4285714285,379237.5
Christ College ATM,2015-06-23,369900,tuesday,W,1,23,6,4,0,0,551171.4285714285,597487.5
Christ College ATM,2015-06-24,827700,wednesday,W,2,24,6,4,0,0,547046.4285714285,538750.0
Christ College ATM,2015-06-25,566800,thursday,W,3,25,6,4,0,0,555075.0,641150.0
Christ College ATM,2015-06-26,394800,friday,W,4,26,6,4,0,0,554978.5714285715,615437.5
Christ College ATM,2015-06-27,713200,saturday,H,5,27,6,4,0,0,550867.8571428572,541425.0
Christ College ATM,2015-06-28,339400,sunday,H,6,28,6,4,0,1,555525.0,693262.5
Christ College ATM,2015-06-29,473000,monday,W,0,29,6,5,0,1,550578.5714285715,351562.5
Christ College ATM,2015-06-30,733300,tuesday,W,1,30,6,5,0,1,558996.4285714285,531262.5
Christ College ATM,2015-07-01,870000,wednesday,W,2,1,7,1,1,0,568489.2857142857,523387.5
Christ College ATM,2015-07-02,902700,thursday,W,3,2,7,1,1,0,573421.4285714285,661387.5
Christ College ATM,2015-07-03,642800,friday,W,4,3,7,1,1,0,567342.8571428572,617887.5
Christ College ATM,2015-07-04,175100,saturday,H,5,4,7,1,0,0,566578.5714285715,541950.0
Christ College ATM,2015-07-06,707700,monday,W,0,6,7,1,0,0,538692.8571428572,314450.0
Christ College ATM,2015-07-07,687300,tuesday,W,1,7,7,1,0,0,561428.5714285715,536812.5
Christ College ATM,2015-07-08,555300,wednesday,W,2,8,7,2,0,0,565942.8571428572,547050.0
Christ College ATM,2015-07-09,500700,thursday,W,3,9,7,2,0,0,561910.7142857143,657875.0
Christ College ATM,2015-07-10,671900,friday,W,4,10,7,2,0,0,562328.5714285715,641400.0
Christ College ATM,2015-07-11,870000,saturday,H,5,11,7,2,0,0,570942.8571428572,543325.0
Christ College ATM,2015-07-12,258700,sunday,H,6,12,7,2,0,0,587257.1428571428,712112.5
Christ College ATM,2015-07-13,452000,monday,W,0,13,7,2,0,0,569275.0,317050.0
Christ College ATM,2015-07-14,608600,tuesday,W,1,14,7,2,0,0,576853.5714285715,519362.5
Christ College ATM,2015-07-15,709600,wednesday,W,2,15,7,3,0,0,575221.4285714285,553400.0
Christ College ATM,2015-07-16,676100,thursday,W,3,16,7,3,0,0,586028.5714285715,670037.5
Christ College ATM,2015-07-17,372400,friday,W,4,17,7,3,0,0,589678.5714285715,659737.5
Christ College ATM,2015-07-20,907800,monday,W,0,20,7,3,0,0,583032.1428571428,302350.0
Christ College ATM,2015-07-21,521500,tuesday,W,1,21,7,3,0,0,595653.5714285715,570312.5
Christ College ATM,2015-07-22,410300,wednesday,W,2,22,7,4,0,0,591507.1428571428,557912.5
Christ College ATM,2015-07-23,589800,thursday,W,3,23,7,4,0,0,588860.7142857143,645962.5
Christ College ATM,2015-07-24,307900,friday,W,4,24,7,4,0,0,589585.7142857143,662275.0
Christ College ATM,2015-07-25,653200,saturday,H,5,25,7,4,0,0,587371.4285714285,519887.5
Christ College ATM,2015-07-26,370800,sunday,H,6,26,7,4,0,0,581139.2857142857,736012.5
Christ College ATM,2015-07-27,332500,monday,W,0,27,7,4,0,0,574139.2857142857,288962.5
Christ College ATM,2015-07-28,478300,tuesday,W,1,28,7,4,0,0,571914.2857142857,582212.5
Christ College ATM,2015-07-29,568800,wednesday,W,2,29,7,5,0,1,563525.0,559262.5
Christ College ATM,2015-07-30,241100,thursday,W,3,30,7,5,0,1,571717.8571428572,625575.0
Christ College ATM,2015-07-31,647100,friday,W,4,31,7,5,0,1,563435.7142857143,558300.0
Christ College ATM,2015-08-01,990400,saturday,H,5,1,8,1,1,0,560357.1428571428,537037.5
Christ College ATM,2015-08-02,110600,sunday,H,6,2,8,1,1,0,564657.1428571428,770662.5
Christ College ATM,2015-08-03,393600,monday,W,0,3,8,1,1,0,536367.8571428572,293900.0
Christ College ATM,2015-08-04,688700,tuesday,W,1,4,8,1,0,0,527467.8571428572,561300.0
Christ College ATM,2015-08-05,229600,wednesday,W,2,5,8,1,0,0,545810.7142857143,561825.0
Christ College ATM,2015-08-06,140100,thursday,W,3,6,8,1,0,0,528735.7142857143,593150.0
Christ College ATM,2015-08-07,540900,friday,W,4,7,8,1,0,0,509192.85714285716,521975.0
Christ College ATM,2015-08-08,950300,saturday,H,5,8,8,2,0,0,508678.5714285714,521625.0
Christ College ATM,2015-08-09,121400,sunday,H,6,9,8,2,0,0,524735.7142857143,816600.0
Christ College ATM,2015-08-10,489300,monday,W,0,10,8,2,0,0,505075.0,279100.0
Christ College ATM,2015-08-11,579400,tuesday,W,1,11,8,2,0,0,491478.5714285714,540675.0
Christ College ATM,2015-08-12,499800,wednesday,W,2,12,8,2,0,0,502932.14285714284,583375.0
Christ College ATM,2015-08-13,457100,thursday,W,3,13,8,2,0,0,504639.28571428574,583887.5
Christ College ATM,2015-08-14,595600,friday,W,4,14,8,2,0,0,499228.5714285714,509300.0
Christ College ATM,2015-08-15,275400,saturday,H,5,15,8,3,0,0,495157.14285714284,544425.0
Christ College ATM,2015-08-16,232600,sunday,H,6,16,8,3,0,0,480846.4285714286,731537.5
Christ College ATM,2015-08-17,552200,monday,W,0,17,8,3,0,0,475853.5714285714,247625.0
Christ College ATM,2015-08-18,599500,tuesday,W,1,18,8,3,0,0,463153.5714285714,538512.5
Christ College ATM,2015-08-19,574600,wednesday,W,2,19,8,3,0,0,465939.28571428574,612075.0
Christ College ATM,2015-08-20,498900,thursday,W,3,20,8,3,0,0,471807.14285714284,552250.0
Christ College ATM,2015-08-21,741600,friday,W,4,21,8,3,0,0,468560.71428571426,500812.5
Christ College ATM,2015-08-22,571600,saturday,H,5,22,8,4,0,0,484050.0,567825.0
Christ College ATM,2015-08-23,239800,sunday,H,6,23,8,4,0,0,481135.71428571426,707712.5
Christ College ATM,2015-08-24,273600,monday,W,0,24,8,4,0,0,476457.14285714284,235175.0
Christ College ATM,2015-08-25,411400,tuesday,W,1,25,8,4,0,0,474353.5714285714,513587.5
Christ College ATM,2015-08-26,423800,wednesday,W,2,26,8,4,0,0,471964.28571428574,571837.5
Christ College ATM,2015-08-27,537300,thursday,W,3,27,8,4,0,0,466785.71428571426,496475.0
Christ College ATM,2015-08-28,371900,friday,W,4,28,8,4,0,0,477364.28571428574,455137.5
Christ College ATM,2015-08-29,495800,saturday,H,5,29,8,5,0,1,467535.71428571426,564962.5
Christ College ATM,2015-08-30,346900,sunday,H,6,30,8,5,0,1,449871.4285714286,689987.5
Christ College ATM,2015-08-31,473900,monday,W,0,31,8,5,0,1,458310.71428571426,256650.0
Christ College ATM,2015-09-01,783000,tuesday,W,1,1,9,1,1,0,461178.5714285714,484362.5
Christ College ATM,2015-09-02,828800,wednesday,W,2,2,9,1,1,0,464546.4285714286,583800.0
Christ College ATM,2015-09-03,799000,thursday,W,3,3,9,1,1,0,485946.4285714286,530662.5
Christ College ATM,2015-09-04,823800,friday,W,4,4,9,1,0,0,509478.5714285714,492425.0
Christ College ATM,2015-09-05,1235900,saturday,H,5,5,9,1,0,0,519582.14285714284,587587.5
Christ College ATM,2015-09-06,211800,sunday,H,6,6,9,1,0,0,529782.1428571428,755325.0
Christ College ATM,2015-09-07,598200,monday,W,0,7,9,1,0,0,533010.7142857143,250787.5
Christ College ATM,2015-09-08,978100,tuesday,W,1,8,9,2,0,0,536900.0,502637.5
Christ College ATM,2015-09-09,657300,wednesday,W,2,9,9,2,0,0,551139.2857142857,629987.5
Christ College ATM,2015-09-10,762300,thursday,W,3,10,9,2,0,0,556764.2857142857,524125.0
Christ College ATM,2015-09-11,695700,friday,W,4,11,9,2,0,0,567664.2857142857,503200.0
Christ College ATM,2015-09-12,687300,saturday,H,5,12,9,2,0,0,571239.2857142857,590562.5
Christ College ATM,2015-09-13,661100,sunday,H,6,13,9,2,0,0,585950.0,732487.5
Christ College ATM,2015-09-14,225100,monday,W,0,14,9,2,0,0,601253.5714285715,286875.0
Christ College ATM,2015-09-15,600300,tuesday,W,1,15,9,3,0,0,589571.4285714285,417300.0
Christ College ATM,2015-09-16,426100,wednesday,W,2,16,9,3,0,0,589600.0,639837.5
Christ College ATM,2015-09-17,283900,thursday,H,3,17,9,3,0,0,584296.4285714285,526100.0
Christ College ATM,2015-09-18,429200,friday,W,4,18,9,3,0,0,576617.8571428572,464962.5
Christ College ATM,2015-09-19,512800,saturday,H,5,19,9,3,0,0,565460.7142857143,605725.0
Christ College ATM,2015-09-20,338500,sunday,H,6,20,9,3,0,0,563360.7142857143,714937.5
Christ College ATM,2015-09-21,574200,monday,W,0,21,9,3,0,0,566885.7142857143,282837.5
Christ College ATM,2015-09-22,557000,tuesday,W,1,22,9,4,0,0,577621.4285714285,447512.5
Christ College ATM,2015-09-23,325100,wednesday,W,2,23,9,4,0,0,582821.4285714285,649675.0
Christ College ATM,2015-09-24,343500,thursday,H,3,24,9,4,0,0,579296.4285714285,495637.5
Christ College ATM,2015-09-25,380700,friday,W,4,25,9,4,0,0,572375.0,477762.5
Christ College ATM,2015-09-26,525100,saturday,H,5,26,9,4,0,0,572689.2857142857,572425.0
Christ College ATM,2015-09-27,190100,sunday,H,6,27,9,4,0,0,573735.7142857143,656775.0
Christ College ATM,2015-09-28,597100,monday,W,0,28,9,4,0,1,568135.7142857143,292775.0
Christ College ATM,2015-09-29,603500,tuesday,W,1,29,9,5,0,1,572535.7142857143,472950.0
Christ College ATM,2015-09-30,674800,wednesday,W,2,30,9,5,0,1,566125.0,639025.0
Christ College ATM,2015-10-01,917200,thursday,W,3,1,10,1,1,0,560625.0,551287.5
Christ College ATM,2015-10-02,520700,friday,H,4,2,10,1,1,0,564846.4285714285,574900.0
Christ College ATM,2015-10-03,739200,saturday,H,5,3,10,1,1,0,554021.4285714285,569900.0
Christ College ATM,2015-10-04,633600,sunday,H,6,4,10,1,0,0,536282.1428571428,630387.5
Christ College ATM,2015-10-05,845100,monday,W,0,5,10,1,0,0,551346.4285714285,356800.0
Christ College ATM,2015-10-06,960500,tuesday,W,1,6,10,1,0,0,560164.2857142857,517425.0
Christ College ATM,2015-10-07,1024600,wednesday,W,2,7,10,1,0,0,559535.7142857143,686662.5
Christ College ATM,2015-10-08,540400,thursday,W,3,8,10,2,0,0,572653.5714285715,616887.5
Christ College ATM,2015-10-09,580100,friday,W,4,9,10,2,0,0,564728.5714285715,585312.5
Christ College ATM,2015-10-10,516000,saturday,H,5,10,10,2,0,0,560600.0,567962.5
Christ College ATM,2015-10-11,342000,sunday,H,6,11,10,2,0,0,554482.1428571428,660462.5
Christ College ATM,2015-10-12,565400,monday,W,0,12,10,2,0,0,543085.7142857143,370475.0
Christ College ATM,2015-10-13,51500,tuesday,W,1,13,10,2,0,0,555239.2857142857,519075.0
Christ College ATM,2015-10-14,645400,wednesday,W,2,14,10,2,0,0,535639.2857142857,618162.5
Christ College ATM,2015-10-15,735200,thursday,W,3,15,10,3,0,0,543471.4285714285,625737.5
Christ College ATM,2015-10-16,415400,friday,W,4,16,10,3,0,0,559589.2857142857,614850.0
Christ College ATM,2015-10-17,858900,saturday,H,5,17,10,3,0,0,559096.4285714285,527187.5
Christ College ATM,2015-10-18,121500,sunday,H,6,18,10,3,0,0,571457.1428571428,696375.0
Christ College ATM,2015-10-19,381800,monday,W,0,19,10,3,0,0,563707.1428571428,355687.5
Christ College ATM,2015-10-20,786900,tuesday,W,1,20,10,3,0,0,556835.7142857143,532600.0
Christ College ATM,2015-10-21,300000,wednesday,H,2,21,10,3,0,0,565046.4285714285,665100.0
Christ College ATM,2015-10-22,69600,thursday,H,3,22,10,4,0,0,564150.0,610262.5
Christ College ATM,2015-10-23,397900,friday,H,4,23,10,4,0,0,554367.8571428572,556387.5
Christ College ATM,2015-10-24,502600,saturday,H,5,24,10,4,0,0,554982.1428571428,530437.5
Christ College ATM,2015-10-25,248900,sunday,H,6,25,10,4,0,0,554178.5714285715,697225.0
Christ College ATM,2015-10-26,380500,monday,W,0,26,10,4,0,0,556278.5714285715,343437.5
Christ College ATM,2015-10-27,343000,tuesday,W,1,27,10,4,0,0,548542.8571428572,520925.0
Christ College ATM,2015-10-28,549500,wednesday,W,2,28,10,4,0,0,539239.2857142857,610100.0
Christ College ATM,2015-10-29,454200,thursday,W,3,29,10,5,0,1,534764.2857142857,575350.0
Christ College ATM,2015-10-30,717000,friday,W,4,30,10,5,0,1,518228.5714285714,513287.5
Christ College ATM,2015-10-31,607900,saturday,H,5,31,10,5,0,1,525239.2857142857,517087.5
Christ College ATM,2015-11-01,3200,sunday,H,6,1,11,1,1,0,520550.0,618725.0
Christ College ATM,2015-11-02,670800,monday,W,0,2,11,1,1,0,498035.71428571426,317362.5
Christ College ATM,2015-11-03,946600,tuesday,W,1,3,11,1,1,0,491810.71428571426,530000.0
Christ College ATM,2015-11-04,747800,wednesday,W,2,4,11,1,0,0,491314.28571428574,606162.5
Christ College ATM,2015-11-05,655200,thursday,W,3,5,11,1,0,0,481428.5714285714,586662.5
Christ College ATM,2015-11-06,739300,friday,W,4,6,11,1,0,0,485528.5714285714,499900.0
Christ College ATM,2015-11-07,1096200,saturday,H,5,7,11,1,0,0,491214.28571428574,522537.5
Christ College ATM,2015-11-08,106900,sunday,H,6,8,11,2,0,0,511935.71428571426,669837.5
Christ College ATM,2015-11-09,469700,monday,W,0,9,11,2,0,0,503539.28571428574,248087.5
Christ College ATM,2015-11-10,284600,tuesday,H,1,10,11,2,0,0,500121.4285714286,560575.0
Christ College ATM,2015-11-11,524400,wednesday,W,2,11,11,2,0,0,508446.4285714286,566700.0
Christ College ATM,2015-11-12,559200,thursday,W,3,12,11,2,0,0,504125.0,598950.0
Christ College ATM,2015-11-13,513300,friday,W,4,13,11,2,0,0,497839.28571428574,534312.5
Christ College ATM,2015-11-14,474000,saturday,H,5,14,11,2,0,0,501335.71428571426,533050.0
Christ College ATM,2015-11-15,179400,sunday,H,6,15,11,3,0,0,487589.28571428574,664987.5
Christ College ATM,2015-11-16,336700,monday,W,0,16,11,3,0,0,489657.14285714284,228200.0
Christ College ATM,2015-11-17,749700,tuesday,W,1,17,11,3,0,0,488046.4285714286,530887.5
Christ College ATM,2015-11-18,497400,wednesday,W,2,18,11,3,0,0,486717.85714285716,590787.5
Christ College ATM,2015-11-19,501500,thursday,W,3,19,11,3,0,0,493767.85714285716,620487.5
Christ College ATM,2015-11-20,434600,friday,W,4,20,11,3,0,0,509192.85714285716,554062.5
Christ College ATM,2015-11-21,758200,saturday,H,5,21,11,3,0,0,510503.5714285714,539787.5
Christ College ATM,2015-11-22,320700,sunday,H,6,22,11,4,0,0,519632.14285714284,694125.0
Christ College ATM,2015-11-23,605000,monday,H,0,23,11,4,0,0,522196.4285714286,244525.0
Christ College ATM,2015-11-24,458800,tuesday,W,1,24,11,4,0,0,530214.2857142857,531875.0
Christ College ATM,2015-11-25,592500,wednesday,W,2,25,11,4,0,0,534350.0,572700.0
Christ College ATM,2015-11-26,666800,thursday,W,3,26,11,4,0,0,535885.7142857143,610200.0
Christ College ATM,2015-11-27,743500,friday,W,4,27,11,4,0,0,543478.5714285715,522762.5
Christ College ATM,2015-11-28,385200,saturday,H,5,28,11,4,0,1,544425.0,567637.5
Christ College ATM,2015-11-29,1400,sunday,H,6,29,11,5,0,1,536471.4285714285,649875.0
Christ College ATM,2015-11-30,784500,monday,W,0,30,11,5,0,1,536407.1428571428,165500.0
Christ College ATM,2015-12-01,990900,tuesday,W,1,1,12,1,1,0,540467.8571428572,524300.0
Christ College ATM,2015-12-02,980700,wednesday,W,2,2,12,1,1,0,542050.0,576500.0
Christ College ATM,2015-12-03,758400,thursday,W,3,3,12,1,1,0,550367.8571428572,604712.5
Christ College ATM,2015-12-04,782000,friday,W,4,4,12,1,0,0,554053.5714285715,550012.5
Christ College ATM,2015-12-05,978600,saturday,H,5,5,12,1,0,0,555578.5714285715,592875.0
Christ College ATM,2015-12-06,34000,sunday,H,6,6,12,1,0,0,551378.5714285715,707700.0
Christ College ATM,2015-12-07,694500,monday,W,0,7,12,1,0,0,548775.0,127000.0
Christ College ATM,2015-12-08,596900,tuesday,W,1,8,12,2,0,0,556803.5714285715,540437.5
