hour,day_of_week,is_night,amount_paid,log_amount_paid,is_whole_units,currency_mismatch,amount_mismatch_pct,same_account,same_bank,payment_format,payment_currency,sender_txn_count,receiver_txn_count,from_bank_txn_count,to_bank_txn_count,amount_vs_sender_median,Is Laundering
2,5,1,3623.44,8.1955,0,0,0.0,0,0,Cheque,Euro,1,1,1,11,1.0,0
22,0,1,337.22,5.8237,0,0,0.0,0,0,Cheque,US Dollar,626,1,1770,174,0.333,0
21,5,0,0.028821,0.0284,0,0,0.0,0,0,Bitcoin,Bitcoin,87,1,1770,9,0.7318,0
0,1,1,8.38,2.2386,0,0,0.0,0,0,Cash,Swiss Franc,1,1,7,12,1.0,0
7,4,0,275.721871,5.623,0,0,0.0,0,0,Bitcoin,Bitcoin,1,1,27,2,1.0,0
1,1,1,234.76,5.4628,0,0,0.0,0,0,Cheque,US Dollar,626,1,1770,11,0.2318,0
23,2,1,455996.06,13.0302,0,0,0.0,0,0,Wire,Saudi Riyal,2,1,87,106,1.7629,0
20,4,0,4609.71,8.4361,0,0,0.0,0,0,Cheque,Euro,1,1,18,25,1.0,0
21,0,0,73.3,4.3081,0,0,0.0,0,0,ACH,US Dollar,1,1,51,15,1.0,0
22,1,1,1346.72,7.2062,0,0,0.0,0,0,Cheque,US Dollar,1,1,5,10,1.0,0
13,1,0,37366.44,10.5286,0,0,0.0,0,0,Credit Card,Brazil Real,1,1,41,5,1.0,0
19,0,0,81.03,4.4071,0,0,0.0,0,0,Credit Card,US Dollar,626,1,1770,21,0.08,0
3,4,1,35755938.38,17.3922,0,0,0.0,0,0,Cheque,US Dollar,1,2,4,7,1.0,0
8,4,0,0.13,0.1222,0,0,0.0,0,0,Wire,Euro,1,1,30,47,1.0,0
3,3,1,23.26,3.1888,0,0,0.0,1,1,Reinvestment,US Dollar,1,1,9,18,1.0,0
22,4,1,2166.62,7.6814,0,0,0.0,0,0,Credit Card,Rupee,1,1,23,4,1.0,0
12,4,0,2752.43,7.9206,0,0,0.0,0,0,Credit Card,Euro,1,1,72,8,1.0,0
5,4,1,2335.55,7.7564,0,0,0.0,0,0,Cheque,US Dollar,1,1,380,56,1.0,0
19,5,0,56.19,4.0464,0,0,0.0,0,0,Credit Card,US Dollar,2,2,35,7,1.4039,0
0,1,1,2174.23,7.6849,0,0,0.0,0,0,Credit Card,Yuan,1,2,4,12,1.0,0
0,3,1,31751.15,10.3657,0,0,0.0,1,1,Reinvestment,Shekel,1,1,15,12,1.0,0
7,1,0,10999.99,9.3057,0,0,0.0,0,0,Cheque,US Dollar,1,1,24,1,1.0,0
1,4,1,59810.92,10.999,0,0,0.0,0,0,ACH,US Dollar,1,1,22,48,1.0,0
8,3,0,530.23,6.2752,0,0,0.0,0,0,Cash,Swiss Franc,1,1,19,8,1.0,0
10,6,0,2436.31,7.7987,0,0,0.0,0,0,Credit Card,Euro,383,1,1770,18,2.4973,0
23,4,1,2699.64,7.9012,0,0,0.0,0,0,Cheque,US Dollar,1,1,52,11,1.0,0
3,2,1,73910.99,11.2106,0,0,0.0,0,0,Credit Card,Shekel,1,1,21,12,1.0,0
1,1,1,0.081815,0.0786,0,0,0.0,0,0,Bitcoin,Bitcoin,1,1,6,14,1.0,0
12,1,0,1604.74,7.3813,0,0,0.0,0,0,Cheque,Euro,1,1,9,7,1.0,0
8,3,0,2635.43,7.8772,0,0,0.0,0,0,Cheque,Shekel,1,1,15,10,1.0,0
23,4,1,692.38,6.5416,0,0,0.0,0,0,Cheque,Euro,1,1,93,24,1.0,0
3,5,1,29413.0,10.2892,1,0,0.0,0,0,ACH,Euro,1,1,12,13,1.0,0
8,3,0,133.4771,4.9014,0,0,0.0,1,1,Bitcoin,Bitcoin,1,1,10,16,1.0,0
12,3,0,27790.78,10.2325,0,0,0.0,0,0,Credit Card,Canadian Dollar,1,1,11,16,1.0,0
9,4,0,1214.76,7.1031,0,0,0.0,0,0,Credit Card,Euro,2,1,33,55,1.9183,0
2,4,1,7107521.07,15.7767,0,0,0.0,0,0,Wire,Rupee,1,1,23,23,1.0,0
16,5,0,298.81,5.7031,0,0,0.0,0,0,Cheque,US Dollar,1,1,31,17,1.0,0
11,4,0,355.12,5.8753,0,0,0.0,0,0,ACH,Australian Dollar,1,1,380,43,1.0,0
6,0,0,11949.12,9.3885,0,0,0.0,0,0,Cheque,Yuan,1,1,38,18,1.0,0
10,3,0,6518.97,8.7826,0,0,0.0,0,0,Cheque,Mexican Peso,1,1,39,14,1.0,0
0,4,1,0.003879,0.0039,0,0,0.0,0,0,Bitcoin,Bitcoin,1,1,20,7,1.0,0
10,4,0,343.76,5.8428,0,0,0.0,0,0,Cheque,US Dollar,1,1,17,3,1.0,0
11,1,0,541.15,6.2955,0,0,0.0,0,0,Cheque,US Dollar,1,2,71,22,1.0,0
11,4,0,242.84,5.4965,0,0,0.0,0,0,Cheque,US Dollar,1,1,372,8,1.0,0
22,0,1,86.57,4.4724,0,0,0.0,0,0,Wire,Euro,1,1,14,4,1.0,0
0,3,1,59812.99,10.999,0,0,0.0,0,0,Cheque,Yuan,1,1,34,17,1.0,0
8,1,0,84300.39,11.3422,0,0,0.0,0,0,Credit Card,Ruble,1,1,10,5,1.0,0
4,0,1,388.39,5.9646,0,0,0.0,0,0,Credit Card,Euro,383,1,1770,28,0.3981,0
19,3,0,734.71,6.6008,0,0,0.0,0,0,Cheque,Euro,1,1,59,37,1.0,0
13,0,0,2017.08,7.6099,0,0,0.0,0,0,Credit Card,US Dollar,1,1,17,14,1.0,0
14,6,0,2.76,1.3244,0,0,0.0,0,0,Credit Card,US Dollar,626,1,1770,11,0.0027,0
21,0,0,28729.94,10.2657,0,0,0.0,0,0,Credit Card,US Dollar,1,1,372,24,1.0,0
2,2,1,56.89,4.0585,0,0,0.0,0,0,ACH,Euro,1,1,30,34,1.0,0
12,2,0,19193.87,9.8624,0,0,0.0,0,0,Credit Card,Yuan,1,1,55,27,1.0,0
14,3,0,935817.37,13.7492,0,0,0.0,0,0,Cheque,Rupee,1,1,4,2,1.0,0
23,4,1,24419.18,10.1032,0,0,0.0,0,0,Cheque,Saudi Riyal,1,1,14,6,1.0,0
7,3,0,3.29,1.4563,0,0,0.0,0,0,Cash,US Dollar,626,1,1770,29,0.0032,0
22,3,1,0.01,0.01,0,0,0.0,0,0,ACH,Euro,1,1,1,45,1.0,0
9,3,0,3583.67,8.1844,0,0,0.0,0,0,Cheque,Yuan,1,1,2,3,1.0,0
2,4,1,71095.17,11.1718,0,0,0.0,0,0,Cheque,Yuan,1,1,100,8,1.0,0
21,4,0,497846.76,13.118,0,0,0.0,0,0,Cash,Ruble,1,1,23,5,1.0,0
13,3,0,1525822.92,14.238,0,0,0.0,1,1,Reinvestment,US Dollar,1,1,19,14,1.0,0
15,3,0,0.011487,0.0114,0,0,0.0,0,0,Bitcoin,Bitcoin,1,1,91,12,1.0,0
13,4,0,11547.58,9.3543,0,0,0.0,0,0,Cheque,Rupee,1,1,1,8,1.0,0
18,1,0,318.82,5.7678,0,0,0.0,0,0,Credit Card,Yuan,1,1,1,1,1.0,0
13,0,0,1493.52,7.3096,0,0,0.0,0,0,Cheque,Shekel,2,1,96,24,0.2697,0
3,3,1,5695.82,8.6477,0,0,0.0,0,0,Cheque,US Dollar,1,1,5,9,1.0,0
18,3,0,395.15,5.9818,0,0,0.0,0,0,Cash,Euro,1,1,19,30,1.0,0
22,1,1,3990.51,8.2919,0,0,0.0,0,0,Credit Card,Euro,1,1,93,115,1.0,0
23,4,1,156017.46,11.9577,0,0,0.0,0,0,Cheque,Yuan,1,1,37,13,1.0,0
3,3,1,11.13,2.4957,0,0,0.0,1,1,Reinvestment,Euro,1,1,43,39,1.0,0
15,4,0,112.7,4.7336,0,0,0.0,0,0,Cheque,US Dollar,1,1,32,48,1.0,0
12,4,0,1200.59,7.0914,0,0,0.0,0,0,Cheque,Saudi Riyal,1,1,146,53,1.0,0
18,3,0,30.07,3.4362,0,0,0.0,0,0,Cheque,US Dollar,1,1,65,28,1.0,0
21,2,0,536.25,6.2865,0,0,0.0,0,0,Credit Card,US Dollar,3,1,194,33,1.0,0
11,4,0,10154.78,9.2258,0,0,0.0,0,0,Cash,Yen,1,1,146,14,1.0,0
0,3,1,1289.12,7.1625,0,0,0.0,1,1,Reinvestment,UK Pound,1,1,2,9,1.0,0
0,4,1,10.14,2.4105,0,0,0.0,0,0,Credit Card,US Dollar,1,1,22,18,1.0,0
10,3,0,19.49,3.0199,0,0,0.0,0,0,Cash,Euro,1,1,380,11,1.0,0
13,4,0,4392.69,8.3879,0,0,0.0,0,0,Cheque,Yuan,1,1,41,13,1.0,0
4,3,1,114569.28,11.6489,0,0,0.0,1,1,Reinvestment,Euro,1,1,8,21,1.0,0
4,3,1,7686.53,8.9474,0,0,0.0,0,0,Cheque,Shekel,1,1,26,6,1.0,0
2,3,1,7989.57,8.986,0,0,0.0,0,0,Cheque,Euro,1,1,95,39,1.0,0
0,3,1,7515.21,8.9248,0,0,0.0,1,1,Reinvestment,Euro,1,1,2,2,1.0,0
8,3,0,34.28,3.5633,0,0,0.0,0,0,Credit Card,Euro,1,1,95,26,1.0,0
0,3,1,16.04,2.8356,0,0,0.0,1,1,Reinvestment,UK Pound,1,1,19,12,1.0,0
0,2,1,31.69,3.4871,0,0,0.0,0,0,Credit Card,US Dollar,1,1,12,33,1.0,0
20,5,0,1953.37,7.5778,0,0,0.0,0,0,Credit Card,Shekel,1,1,176,3,1.0,0
0,4,1,1207.13,7.0968,0,0,0.0,0,0,Credit Card,Mexican Peso,1,1,56,7,1.0,0
14,3,0,3920.69,8.2743,0,0,0.0,0,0,ACH,Euro,1,1,27,17,1.0,0
3,5,1,713.8,6.572,0,0,0.0,0,0,Cheque,Euro,2,1,9,28,0.0244,0
6,4,0,314483.08,12.6587,0,0,0.0,0,0,Cheque,Euro,1,1,17,174,1.0,0
22,2,1,895.34,6.7983,0,0,0.0,0,0,Cheque,Euro,383,1,1770,4,0.9178,0
20,4,0,2124.14,7.6616,0,0,0.0,0,0,Cheque,Euro,383,1,1770,8,2.1774,0
3,4,1,4181.17,8.3386,0,0,0.0,0,0,Cheque,US Dollar,1,1,65,174,1.0,0
0,3,1,21.92,3.132,0,0,0.0,1,1,Reinvestment,US Dollar,1,1,372,174,1.0,0
19,4,0,629.4,6.4464,0,0,0.0,0,0,Cheque,US Dollar,1,1,24,29,1.0,0
14,4,0,40.99,3.7374,0,0,0.0,0,0,Cash,US Dollar,1,1,7,8,1.0,0
22,4,1,2547.37,7.8432,0,0,0.0,0,0,Credit Card,US Dollar,626,1,1770,11,2.5157,0
4,4,1,0.329858,0.2851,0,0,0.0,0,0,Bitcoin,Bitcoin,1,1,5,21,1.0,0
0,3,1,2269177.91,14.6349,0,0,0.0,1,1,Reinvestment,Yen,1,1,6,13,1.0,0
7,3,0,2317753.34,14.6561,0,0,0.0,0,0,ACH,Yen,1,1,1,4,1.0,0
19,2,0,113.3,4.7388,0,0,0.0,0,0,Credit Card,Euro,1,1,372,21,1.0,0
3,4,1,168.33,5.1318,0,0,0.0,0,0,ACH,US Dollar,1,1,1,2,1.0,0
22,1,1,4916.84,8.5006,0,0,0.0,0,0,ACH,US Dollar,1,1,9,17,1.0,1
4,6,1,14177.49,9.5595,0,0,0.0,0,0,ACH,Yuan,3,1,36,27,1.0,0
16,4,0,629.94,6.4472,0,0,0.0,0,0,Cheque,US Dollar,1,1,21,13,1.0,0
4,0,1,79055.05,11.2779,0,0,0.0,0,0,Credit Card,Rupee,1,1,176,15,1.0,0
23,4,1,134.03,4.9055,0,0,0.0,0,0,Cheque,Euro,383,1,1770,115,0.1374,0
9,3,0,96726.91,11.4797,0,0,0.0,1,1,Reinvestment,Brazil Real,1,1,380,185,1.0,0
7,4,0,77390.04,11.2566,0,0,0.0,0,0,Credit Card,Rupee,106,1,1770,6,0.9442,0
21,3,0,18.93,2.9922,0,0,0.0,1,1,Reinvestment,US Dollar,1,1,18,16,1.0,0
22,3,1,57358.06,10.9571,0,0,0.0,0,0,Cheque,Yuan,1,1,1,2,1.0,0
9,1,0,4102.05,8.3195,0,0,0.0,0,0,Credit Card,US Dollar,1,1,79,19,1.0,0
0,3,1,5404.74,8.5952,0,0,0.0,1,1,Reinvestment,Brazil Real,1,1,10,12,1.0,0
10,4,0,3229.08,8.0803,0,0,0.0,0,0,Credit Card,Euro,1,1,1,47,1.0,0
4,3,1,7438.35,8.9145,0,0,0.0,0,0,Cheque,Rupee,1,1,7,8,1.0,0
5,0,1,25744.29,10.156,0,0,0.0,0,0,Credit Card,US Dollar,626,1,1770,8,25.4243,0
19,3,0,2363.68,7.7684,0,0,0.0,0,0,Credit Card,US Dollar,1,1,6,8,1.0,0
9,5,0,2778.13,7.9299,0,0,0.0,0,0,ACH,Euro,1,1,39,24,1.0,1
17,4,0,135743.32,11.8185,0,0,0.0,0,0,Cheque,US Dollar,1,1,89,15,1.0,0
9,4,0,43.45,3.7944,0,0,0.0,0,1,Credit Card,US Dollar,2,1,69,30,0.08,0
14,2,0,163.42,5.1024,0,0,0.0,0,0,Cheque,US Dollar,2,1,40,34,0.1594,0
15,4,0,88984.2,11.3962,0,0,0.0,0,0,Cheque,Shekel,1,1,54,7,1.0,0
0,3,1,29742842.57,17.2081,0,0,0.0,1,1,Reinvestment,Yen,1,1,7,10,1.0,0
17,0,0,6933.24,8.8442,0,0,0.0,0,0,Cheque,Australian Dollar,1,1,43,19,1.0,0
0,4,1,9689.84,9.1789,0,0,0.0,0,0,Credit Card,US Dollar,1,1,194,11,1.0,0
7,4,0,33.013854,3.5268,0,0,0.0,0,0,Bitcoin,Bitcoin,1,1,372,10,1.0,0
0,0,1,75.73,4.3403,0,0,0.0,0,1,Credit Card,UK Pound,1,1,11,19,1.0,0
1,4,1,153.37,5.0394,0,0,0.0,0,0,Cheque,Euro,1,2,1,37,1.0,0
15,0,0,2411.55,7.7884,0,0,0.0,0,0,Credit Card,US Dollar,1,1,51,30,1.0,0
11,2,0,2408.06,7.787,0,0,0.0,0,0,Credit Card,US Dollar,626,1,1770,8,2.3781,0
0,4,1,6892.19,8.8383,0,0,0.0,0,0,Cheque,UK Pound,20,1,1770,4,6.1849,0
4,6,1,39815.48,10.592,0,0,0.0,0,0,Cheque,Yen,1,1,21,9,1.0,0
3,1,1,3497.03,8.16,0,0,0.0,0,0,Cheque,Australian Dollar,1,1,18,13,1.0,0
19,1,0,66.59,4.2135,0,0,0.0,0,0,Cash,Euro,1,1,20,17,1.0,0
8,4,0,2770.95,7.9273,0,0,0.0,0,0,Cheque,Euro,1,1,28,7,1.0,0
8,0,0,1532.79,7.3355,0,0,0.0,0,0,Credit Card,Euro,1,1,17,11,1.0,0
13,5,0,19586.73,9.8827,0,0,0.0,0,0,Credit Card,US Dollar,1,1,37,37,1.0,0
8,5,0,639.31,6.462,0,0,0.0,0,0,Cheque,US Dollar,626,1,1770,30,0.6314,0
9,3,0,0.005639,0.0056,0,0,0.0,1,1,Bitcoin,Bitcoin,1,1,90,44,1.0,0
16,3,0,65.23,4.1931,0,0,0.0,0,0,Cash,US Dollar,626,1,1770,29,0.0644,0
16,1,0,1330.79,7.1943,0,0,0.0,0,0,Cheque,US Dollar,1,1,51,13,1.0,0
11,2,0,9276.61,9.1354,0,0,0.0,0,0,Cheque,US Dollar,2,2,24,31,1.1604,0
10,6,0,13433.97,9.5056,0,0,0.0,0,0,Credit Card,Euro,1,1,36,13,1.0,0
23,4,1,25833.08,10.1594,0,0,0.0,0,0,Cheque,Yuan,3,1,55,34,1.0,0
2,0,1,5023.61,8.5221,0,0,0.0,0,0,Credit Card,US Dollar,1,1,19,10,1.0,0
2,3,1,1927.73,7.5646,0,0,0.0,1,1,Reinvestment,Euro,1,1,1,1,1.0,0
17,3,0,1984.97,7.5939,0,0,0.0,1,1,Reinvestment,US Dollar,1,1,1,1,1.0,0
16,4,0,429.28,6.0644,0,0,0.0,0,0,Credit Card,Australian Dollar,1,1,6,13,1.0,0
14,4,0,145.77,4.9889,0,0,0.0,0,0,Cheque,US Dollar,2,2,3,7,1.5897,0
6,1,0,0.00954,0.0095,0,0,0.0,0,0,Bitcoin,Bitcoin,1,1,25,8,1.0,0
16,4,0,11011.52,9.3068,0,0,0.0,0,0,Credit Card,Yuan,2,1,30,27,1.9332,0
0,2,1,490.52,6.1975,0,0,0.0,0,0,Cheque,Euro,1,1,59,6,1.0,0
5,3,1,944283.82,13.7582,0,0,0.0,0,0,ACH,US Dollar,1,1,7,14,1.0,0
0,3,1,26921.02,10.2007,0,0,0.0,1,1,Reinvestment,Euro,1,1,1,1,1.0,0
17,6,0,45449.11,10.7244,0,0,0.0,0,0,Cheque,Euro,1,1,36,28,1.0,0
3,0,1,2289.18,7.7364,0,0,0.0,0,0,Cheque,Canadian Dollar,2,1,380,10,0.1156,0
9,2,0,8418.8,9.0383,0,0,0.0,0,0,Credit Card,Euro,1,1,41,32,1.0,0
10,1,0,14991.6,9.6153,0,0,0.0,0,0,Credit Card,Saudi Riyal,1,1,26,7,1.0,0
7,3,0,2580146.01,14.7634,0,0,0.0,0,0,Cheque,Rupee,106,1,1770,17,31.4806,0
7,3,0,283.17,5.6496,0,0,0.0,0,0,ACH,Euro,1,1,30,8,1.0,0
15,4,0,2736.47,7.9148,0,0,0.0,0,0,Cash,Euro,1,1,176,37,1.0,0
15,3,0,1133.59,7.034,0,0,0.0,0,0,Cheque,US Dollar,1,1,11,22,1.0,0
21,0,0,230612.32,12.3485,0,0,0.0,0,0,ACH,Ruble,1,1,55,5,1.0,0
23,5,1,22986.83,10.0427,0,0,0.0,0,0,Cheque,Rupee,1,1,7,14,1.0,0
7,3,0,274.58,5.6189,0,0,0.0,0,0,Cheque,Euro,1,1,26,22,1.0,0
5,1,1,444.44,6.0991,0,0,0.0,0,0,Credit Card,Swiss Franc,1,2,146,12,1.0,0
11,3,0,87.986371,4.4885,0,0,0.0,0,0,Bitcoin,Bitcoin,1,1,50,10,1.0,0
0,3,1,4.88,1.7716,0,0,0.0,1,1,Reinvestment,Euro,1,1,82,41,1.0,0
7,3,0,8375.99,9.0332,0,0,0.0,0,0,Cheque,Euro,1,1,79,24,1.0,0
0,3,1,3310.99,8.1053,0,0,0.0,1,1,Reinvestment,US Dollar,1,1,4,8,1.0,0
11,4,0,357467.58,12.7868,0,0,0.0,0,0,Cheque,US Dollar,1,1,16,10,1.0,0
0,0,1,14.92,2.7676,0,0,0.0,0,0,Credit Card,Euro,1,1,1,14,1.0,0
17,4,0,33274.87,10.4126,0,0,0.0,0,0,Cheque,Brazil Real,2,1,91,4,1.9204,0
1,3,1,548.8,6.3096,0,0,0.0,0,0,Credit Card,US Dollar,1,1,31,23,1.0,0
11,2,0,3121.22,8.0463,0,0,0.0,0,0,Credit Card,US Dollar,626,1,1770,13,3.0824,0
1,4,1,0.010183,0.0101,0,0,0.0,0,0,Bitcoin,Bitcoin,87,1,1770,14,0.2586,0
0,1,1,251.71,5.5322,0,0,0.0,0,0,Cash,Yuan,1,1,10,5,1.0,0
12,4,0,456.94,6.1267,0,0,0.0,0,0,Credit Card,Euro,1,1,7,8,1.0,0
1,3,1,729.34,6.5935,0,0,0.0,0,0,Wire,Yuan,1,1,9,5,1.0,0
12,3,0,188.01,5.2418,0,0,0.0,0,0,Credit Card,US Dollar,1,1,89,8,1.0,0
21,0,0,10646.7,9.2731,0,0,0.0,0,0,Cheque,US Dollar,1,1,27,25,1.0,0
15,3,0,70.03,4.2631,0,0,0.0,0,0,ACH,Canadian Dollar,1,1,38,6,1.0,0
10,4,0,169.39,5.1381,0,0,0.0,0,0,Credit Card,Euro,1,1,95,33,1.0,0
9,3,0,23973.26,10.0847,0,0,0.0,0,0,Cash,Euro,1,1,28,12,1.0,0
1,3,1,3775247.59,15.144,0,0,0.0,0,0,Cheque,Yen,63,2,1770,7,18.8276,1
17,2,0,26827.76,10.1972,0,0,0.0,0,0,Cheque,Yuan,1,1,3,27,1.0,0
5,3,1,378284.74,12.8434,0,0,0.0,1,1,Reinvestment,Euro,1,1,43,39,1.0,0
12,4,0,7573.01,8.9325,0,0,0.0,0,0,ACH,Yuan,1,1,55,27,1.0,0
6,1,0,988208.96,13.8037,0,0,0.0,0,0,Cash,Ruble,1,1,83,18,1.0,0
23,0,1,349.19,5.8585,0,0,0.0,0,0,Cheque,Euro,2,1,19,18,1.4479,0
10,6,0,18524.15,9.8269,0,0,0.0,0,0,Cash,Yen,1,1,9,26,1.0,0
12,4,0,0.004564,0.0046,0,0,0.0,0,0,Bitcoin,Bitcoin,1,1,4,24,1.0,0
0,4,1,93.31,4.5466,0,0,0.0,0,0,Credit Card,Yuan,2,2,12,12,0.0,0
4,5,1,8990.53,9.104,0,0,0.0,0,0,ACH,Yen,3,3,146,10,1.0,0
22,4,1,17604.04,9.7759,0,0,0.0,0,0,Credit Card,Yuan,1,1,34,10,1.0,0
0,3,1,281478.64,12.5478,0,0,0.0,1,1,Reinvestment,US Dollar,1,1,28,24,1.0,0
3,6,1,470.12,6.1551,0,0,0.0,0,0,Credit Card,Euro,1,1,21,11,1.0,0
7,3,0,30568.64,10.3278,0,0,0.0,1,1,Reinvestment,Euro,1,1,4,7,1.0,0
15,4,0,36.49,3.6241,0,0,0.0,0,0,Wire,US Dollar,1,1,53,11,1.0,0
21,2,0,682.52,6.5273,0,0,0.0,0,0,Credit Card,Shekel,1,1,96,40,1.0,0
1,4,1,56079.65,10.9345,0,0,0.0,0,0,Cheque,US Dollar,1,1,64,13,1.0,0
4,2,1,65.78,4.2014,0,0,0.0,0,0,Credit Card,Euro,2,1,60,7,0.5962,0
3,3,1,980.1,6.8887,0,0,0.0,0,0,Cheque,Euro,1,1,28,17,1.0,0
13,3,0,1155.47,7.0531,0,0,0.0,0,0,Cheque,US Dollar,1,1,25,23,1.0,0
19,3,0,775.14,6.6543,0,0,0.0,0,0,Cash,Brazil Real,58,1,1770,13,0.0827,0
8,1,0,22.37,3.1515,0,0,0.0,0,0,Credit Card,Yuan,1,1,5,7,1.0,0
4,3,1,37.23,3.6436,0,0,0.0,0,0,Cheque,US Dollar,1,1,6,8,1.0,0
17,4,0,62.57,4.1521,0,0,0.0,0,0,Cheque,Euro,1,1,2,9,1.0,0
20,3,0,202.89,5.3176,0,0,0.0,0,0,Cheque,Euro,1,1,39,32,1.0,0
9,3,0,177.35,5.1837,0,0,0.0,0,0,Credit Card,US Dollar,1,1,17,16,1.0,0
4,3,1,4691443.84,15.3613,0,0,0.0,0,0,Cheque,Euro,383,1,1770,6,4808.9752,0
14,6,0,7751.83,8.9558,0,0,0.0,0,0,Credit Card,Mexican Peso,1,1,2,12,1.0,0
14,3,0,12581.12,9.44,0,1,-0.092805,1,1,ACH,Euro,1,1,14,22,1.0,0
21,3,0,2002.75,7.6028,0,0,0.0,0,0,Cheque,US Dollar,1,1,372,18,1.0,0
19,3,0,1334.9,7.1974,0,0,0.0,0,0,Credit Card,US Dollar,1,1,26,6,1.0,0
14,3,0,205.08,5.3283,0,0,0.0,0,0,Cheque,US Dollar,1,1,20,11,1.0,0
5,0,1,189.02,5.2471,0,0,0.0,0,0,Cheque,US Dollar,1,1,89,13,1.0,0
6,1,0,5082.0,8.5337,1,0,0.0,0,0,Cheque,Canadian Dollar,1,1,18,10,1.0,0
4,3,1,1130928.61,13.9386,0,0,0.0,1,1,Reinvestment,US Dollar,1,1,19,24,1.0,0
23,1,1,259.58,5.5629,0,0,0.0,0,0,Cheque,US Dollar,1,1,372,22,1.0,0
22,6,1,1845.33,7.521,0,0,0.0,0,0,Credit Card,Rupee,2,2,11,5,1.0,0
1,5,1,954.59,6.8623,0,0,0.0,0,0,Cheque,US Dollar,626,1,1770,12,0.9427,0
0,3,1,1.02984,0.708,0,0,0.0,0,0,Bitcoin,Bitcoin,1,2,91,23,1.0,0
20,4,0,59.06,4.0953,0,0,0.0,0,0,Credit Card,US Dollar,2,2,22,9,0.3934,0
12,1,0,11053.82,9.3106,0,0,0.0,0,0,Cheque,Saudi Riyal,1,1,10,20,1.0,0
17,4,0,2855.7,7.9574,0,0,0.0,0,0,Cheque,US Dollar,1,1,22,22,1.0,0
16,6,0,10167.26,9.227,0,0,0.0,0,0,Cheque,US Dollar,626,1,1770,10,10.0409,0
20,4,0,4218.84,8.3476,0,0,0.0,0,0,ACH,Yuan,1,1,2,5,1.0,0
21,3,0,2966.0,7.9953,1,0,0.0,0,0,ACH,Euro,1,1,18,5,1.0,0
0,3,1,3.08,1.4061,0,0,0.0,1,1,Reinvestment,US Dollar,1,1,6,17,1.0,0
16,4,0,62962.9,11.0503,0,0,0.0,0,0,Cheque,Shekel,1,1,30,35,1.0,0
22,4,1,1603.02,7.3803,0,0,0.0,0,0,Cheque,Euro,1,1,27,9,1.0,0
0,0,1,23.25,3.1884,0,0,0.0,0,0,Credit Card,Saudi Riyal,1,1,1,7,1.0,0
15,3,0,5312999.69,15.4857,0,0,0.0,0,0,ACH,Euro,1,1,72,5,1.0,0
8,3,0,848628.52,13.6514,0,0,0.0,1,1,Reinvestment,Canadian Dollar,1,1,2,2,1.0,0
6,2,0,4024.17,8.3003,0,0,0.0,0,0,ACH,US Dollar,2,2,5,11,0.4473,0
21,3,0,11743.23,9.3711,0,0,0.0,0,0,Cheque,Yuan,113,1,1770,34,2.0815,0
22,5,1,5193.9,8.5554,0,0,0.0,0,0,Cheque,Saudi Riyal,1,1,13,53,1.0,0
0,3,1,47.88,3.8894,0,0,0.0,0,0,Credit Card,US Dollar,1,1,19,7,1.0,0
5,3,1,235.41,5.4656,0,0,0.0,0,0,Cheque,Euro,1,1,28,1,1.0,0
8,3,0,40.97,3.737,0,0,0.0,1,1,Reinvestment,Saudi Riyal,1,1,24,22,1.0,0
12,3,0,0.000808,0.0008,0,0,0.0,0,0,Bitcoin,Bitcoin,87,1,1770,5,0.0205,0
22,2,1,16209.44,9.6934,0,0,0.0,0,1,Cheque,Swiss Franc,1,1,90,44,1.0,0
15,2,0,209.02,5.3472,0,0,0.0,0,0,Wire,US Dollar,1,1,58,29,1.0,0
18,3,0,450.01,6.1115,0,0,0.0,0,0,ACH,US Dollar,1,1,101,174,1.0,0
0,6,1,119.76,4.7938,0,0,0.0,0,0,Credit Card,Euro,1,1,4,33,1.0,0
5,3,1,9593.44,9.1689,0,0,0.0,0,0,Cheque,Yuan,1,1,38,20,1.0,0
2,1,1,2693374.82,14.8063,0,0,0.0,0,0,Wire,Yuan,2,1,24,13,1.9981,0
0,3,1,12816.41,9.4586,0,0,0.0,0,0,Credit Card,US Dollar,1,1,33,26,1.0,0
15,5,0,4743147.79,15.3722,0,0,0.0,0,0,ACH,Yuan,1,1,30,27,1.0,0
13,4,0,40.83,3.7336,0,0,0.0,0,0,Credit Card,US Dollar,2,1,37,3,0.0007,0
22,2,1,198.62,5.2964,0,0,0.0,0,0,Cheque,Euro,1,1,18,13,1.0,0
23,5,1,0.014079,0.014,0,0,0.0,0,0,Bitcoin,Bitcoin,87,1,1770,3,0.3575,0
11,3,0,127396.7,11.7551,0,0,0.0,0,0,Credit Card,Ruble,1,1,11,40,1.0,0
23,1,1,782558.45,13.5703,0,0,0.0,0,0,Wire,Saudi Riyal,1,1,8,1,1.0,0
12,4,0,1602.76,7.3801,0,0,0.0,0,0,Cheque,Yuan,113,1,1770,3,0.2841,0
13,6,0,282.65,5.6477,0,0,0.0,0,0,Credit Card,US Dollar,1,1,9,58,1.0,0
20,4,0,9784.69,9.1887,0,0,0.0,0,0,Credit Card,Rupee,1,1,8,4,1.0,0
8,3,0,133.07,4.8984,0,0,0.0,0,0,Cheque,US Dollar,1,1,16,47,1.0,0
6,1,0,27673.41,10.2283,0,0,0.0,0,0,Credit Card,Ruble,1,1,23,9,1.0,0
