transaction_id,timestamp,amount,state,merchant_category,card_present,distance_from_home,time_since_last_transaction,transaction_count_24h,device_type,operating_system,browser_type,failed_attempts_1h,ip_proxy_score,transaction_velocity_6h,customer_age_years,account_age_days,card_bin_risk_score,customer_risk_score,chargeback_flag,is_fraud,hour_of_day,day_of_week,weekend,is_night,amount_bracket,amount_velocity_24h,composite_risk_score,location_risk_score
TXN-00444182,2024-08-05 02:05:15,71.1,CA,Gas Station,1,60.4,44.65898987323981,1,Mobile,Windows,,1,0.3636448529560172,12,54,1153,0.5368723876476146,0.3234762630682187,0,0,2,0,0,1,Medium,77.22032461180437,0.2727,0.4636987991823711
TXN-00444111,2024-08-05 02:05:15,38.26,PA,Grocery,1,10.6,93.8009568924471,16,Desktop,iOS,Chrome,0,0.399979815532863,7,58,900,0.3107585821940281,0.2590255599725153,0,0,2,0,0,1,High,80.19283630311473,0.3162,0.1975365609304642
TXN-00444122,2024-08-05 02:05:15,11.48,FL,Travel,1,37.7,47.84431802890801,4,Desktop,iOS,Safari,2,0.3590379937750743,2,45,968,0.5775849180914874,0.439507147782305,0,0,2,0,0,1,High,93.01697508354502,0.2776,0.0512686053996166
TXN-00444134,2024-08-05 02:05:15,47.51,IL,Travel,1,39.8,75.06103978941337,5,Tablet,macOS,Safari,0,0.143368034658104,18,17,1826,0.2670087502995465,0.4144839511467202,0,0,2,0,0,1,Low,126.91144305027149,0.2726,0.2640059591516244
TXN-00444218,2024-08-05 02:05:15,30.37,FL,ATM Withdrawal,1,23.4,28.19468238042089,2,Mobile,macOS,Safari,0,0.2234702100061033,14,50,809,0.2128510913569908,0.179385089307744,0,0,2,0,0,1,Very Low,119.35949215685083,0.3293,0.2113826041839163
TXN-00444267,2024-08-05 02:05:15,76.95,CA,Retail,1,180.9,78.2433694498864,9,Mobile,iOS,,0,0.1369843231928144,10,49,614,0.0778356451925695,0.250198595557456,0,0,2,0,0,1,Very Low,134.93940559301862,0.0954,0.3060694786236082
TXN-00444215,2024-08-05 02:05:15,2.6,TX,Electronics,1,117.9,45.39919454624413,7,Tablet,Linux,Safari,0,0.6230812269942015,15,41,1603,0.4567853594483894,0.4338069341732497,0,0,2,0,0,1,Very Low,35.01181969111387,0.3271,0.0847213274417751
TXN-00444154,2024-08-05 02:05:15,52.87,IL,Grocery,1,42.2,44.04531440053135,3,Mobile,Linux,Chrome,0,0.3456509584515471,3,44,1173,0.6723495571791854,0.2336331346644521,0,0,2,0,0,1,Very Low,78.15890575380303,0.2474,0.057308063336437
TXN-00444254,2024-08-05 02:05:15,60.61,TX,Travel,0,128.3,34.8041066327649,0,Mobile,Windows,Firefox,0,0.2043353982111638,1,40,712,0.1349008507009276,0.4076055936224678,0,0,2,0,0,1,High,103.95737101446272,0.25,0.2618895134023484
TXN-00444197,2024-08-05 02:05:15,342.12,TX,Retail,1,90.3,53.78706978018937,0,Desktop,Android,Other,1,0.3760826322790364,14,54,749,0.1577783396313453,0.3503869609665308,0,0,2,0,0,1,Very High,85.17388893163461,0.2563,0.2506345067728879
TXN-00444208,2024-08-05 02:05:15,104.87,TX,Dining,0,73.8,28.904907312853062,1,Desktop,Other,Other,1,0.1477920213765354,6,59,326,0.1821461367071797,0.2289911786687528,0,0,2,0,0,1,Low,89.21997640945648,0.3052,0.0943661934367113
TXN-00444474,2024-08-05 03:05:15,36.49,IL,Retail,1,81.2,40.93772417893041,5,Tablet,Windows,Chrome,0,0.0181179968640271,3,52,1359,0.5899594869189737,0.1796634460467477,0,0,3,0,0,1,Medium,79.41737646968876,0.2811,0.4907302237171757
TXN-00444357,2024-08-05 03:05:15,25.83,PA,Travel,1,61.3,9.192833730293192,4,Desktop,macOS,Safari,0,0.2854746676710694,5,36,473,0.2370540864687789,0.353787898442678,0,0,3,0,0,1,Low,74.15147319011183,0.1834,0.0635190153126695
TXN-00444431,2024-08-05 03:05:15,13.05,CA,Grocery,1,96.6,21.311281758268898,11,Mobile,macOS,Firefox,0,0.0978450827565144,4,36,1009,0.2193580933515572,0.5232029591014998,0,0,3,0,0,1,Medium,25.677820069965648,0.2735,0.2049243395834662
TXN-00444448,2024-08-05 03:05:15,216.68,TX,Retail,0,22.2,3.7234571416077817,2,Mobile,macOS,Other,1,0.3538044968371604,19,38,691,0.209505086562888,0.2255199249657195,1,1,3,0,0,1,Very High,134.62265159066908,0.2856,0.0382384308875269
TXN-00444378,2024-08-05 03:05:15,26.69,CA,Entertainment,0,108.6,70.04949041872645,5,Desktop,iOS,Edge,0,0.2398391884635081,12,45,603,0.1131587475192174,0.516438781506394,0,0,3,0,0,1,Medium,113.38586696839693,0.2313,0.6057961202169524
TXN-00444453,2024-08-05 03:05:15,43.59,PA,Retail,1,96.1,46.1010050721269,8,Tablet,Android,Safari,0,0.4188061649083926,3,41,1542,0.1895099613355588,0.1420362699046215,0,0,3,0,0,1,Low,102.22445515928337,0.3268,0.4199680344254719
TXN-00444381,2024-08-05 03:05:15,40.76,TX,Retail,1,29.7,67.19454138138923,4,Mobile,Windows,Firefox,0,0.3420705578769494,6,41,1470,0.2838206413276914,0.1592212926531779,0,0,3,0,0,1,Very High,79.23125360309191,0.1752,0.4484168603834683
TXN-00444302,2024-08-05 03:05:15,1220.8,GA,Digital Goods,0,28.3,30.28363283554305,3,Mobile,iOS,Edge,1,0.2051911989047013,9,51,737,0.505688266437711,0.460524061925704,0,0,3,0,0,1,Very High,144.75777251150666,0.3304,0.1472795719662378
TXN-00444400,2024-08-05 03:05:15,100.93,FL,Grocery,0,53.1,18.853418398041285,12,Desktop,macOS,Chrome,1,0.1814418198606494,0,45,494,0.4463353290681214,0.1053050367031511,0,0,3,0,0,1,Medium,50.66154324995882,0.3733,0.0871020942655454
TXN-00444397,2024-08-05 03:05:15,102.48,TX,Gas Station,0,110.2,22.427524879592763,4,Tablet,Linux,Chrome,0,0.2166565502409911,4,37,1386,0.4086051564417386,0.3574049357749055,0,0,3,0,0,1,Very Low,138.67287280136185,0.4009,0.1003511062997175
TXN-00444331,2024-08-05 03:05:15,39.91,FL,Dining,1,112.8,49.459824712822176,13,Tablet,Linux,Chrome,0,0.2125048094234927,3,44,805,0.077886311260283,0.4839532511404611,0,0,3,0,0,1,Very Low,165.78063721485518,0.1921,0.3508768292744821
TXN-00444433,2024-08-05 03:05:15,62.63,CA,Dining,1,73.5,26.615036889296864,0,Mobile,Android,Safari,0,0.394138326144779,11,59,1999,0.5128067637063015,0.1233361737810662,0,0,3,0,0,1,Low,114.83784818775696,0.321,0.2355833164357069
TXN-00444454,2024-08-05 03:05:15,234.2,NC,Gas Station,0,43.2,29.172996645612628,16,Mobile,Windows,Chrome,0,0.1811715305204984,4,56,1091,0.1562558686337187,0.0925374095219199,0,0,3,0,0,1,Very High,99.22948819152263,0.2775,0.1175863414461233
TXN-00444312,2024-08-05 03:05:15,38.49,TX,Online Shopping,1,121.3,88.30605834452648,3,Desktop,iOS,Other,2,0.2555917543780704,7,55,1392,0.1342892678698375,0.3231707666682627,0,0,3,0,0,1,Low,171.28980528936893,0.2504,0.0475190974862211
TXN-00444319,2024-08-05 03:05:15,18.09,NC,Entertainment,1,13.5,14.649219157041594,6,Desktop,Windows,Edge,3,0.076552568867472,14,45,876,0.2586483770506891,0.1505008820071243,0,0,3,0,0,1,High,101.38557259744375,0.2762,0.1507803511357004
TXN-00444436,2024-08-05 03:05:15,78.08,CA,Online Shopping,1,50.8,49.22192694820854,11,Tablet,Other,Safari,0,0.2896140925923626,11,42,88,0.374562578535642,0.2253120980128811,0,0,3,0,0,1,Low,106.10289116445388,0.3303,0.5088934100958231
TXN-00444512,2024-08-05 04:05:15,212.85,TX,Gas Station,0,14.1,58.4463807482553,12,Tablet,iOS,Firefox,1,0.5029452432642602,4,37,945,0.2954274428372333,0.1170785479320113,0,0,4,0,0,1,Very High,114.94568784666214,0.5037,0.2898112637664474
TXN-00444490,2024-08-05 04:05:15,32.1,FL,Department Store,1,20.1,35.679523471100524,10,Tablet,Windows,Chrome,0,0.5100120420669573,7,61,742,0.5301537003252025,0.2802863078148926,0,0,4,0,0,1,Low,72.59432001580652,0.3092,0.1064361934400237
TXN-00444539,2024-08-05 04:05:15,16.04,CA,Online Shopping,0,178.4,48.80241148231363,1,Mobile,Other,Firefox,0,0.2063444752466393,10,44,1203,0.1080206149028859,0.3283389783655555,0,0,4,0,0,1,Very Low,140.8339830355708,0.2617,0.1334110573585039
TXN-00444500,2024-08-05 04:05:15,116.41,PA,Online Shopping,1,27.0,101.72642347602496,1,Desktop,Linux,Edge,1,0.0805103337508461,2,40,1533,0.2180468730955657,0.3997205367553663,0,0,4,0,0,1,Low,124.51097107767848,0.358,0.2271778299734621
TXN-00444560,2024-08-05 05:05:15,20.29,CA,Grocery,1,41.3,16.177756492472035,8,Tablet,iOS,Chrome,1,0.2446148098019418,9,30,1083,0.1610916307098224,0.2354209374118089,0,0,5,0,0,1,Low,82.80837984729784,0.2005,0.3212925366205801
TXN-00444561,2024-08-05 05:05:15,206.04,TX,Online Shopping,1,61.5,67.15361477824305,2,Mobile,macOS,Edge,0,0.613050535039899,8,47,743,0.266319031080897,0.083413262849216,0,0,5,0,0,1,Very High,33.88294136247258,0.2081,0.3299282390840184
TXN-00444584,2024-08-05 05:05:15,332.15,TX,Gas Station,0,144.7,18.587049579890525,10,Desktop,macOS,Chrome,0,0.3913300651278745,11,29,1444,0.2037195538240264,0.2468234571010057,0,0,5,0,0,1,Very High,115.23795558649736,0.2232,0.1647219387311561
TXN-00444569,2024-08-05 05:05:15,858.75,CA,Gas Station,1,116.2,56.6933676512008,14,Desktop,iOS,Safari,0,0.2713812038695691,2,50,1021,0.5563699573259512,0.2500513663233178,0,0,5,0,0,1,Very High,115.38677986030714,0.4201,0.1367008552744905
TXN-00444608,2024-08-05 05:05:15,74.7,FL,Retail,1,11.4,50.807875562464986,12,Mobile,Windows,Chrome,0,0.1858114617747711,2,38,752,0.3267167478203602,0.1893429721274225,0,0,5,0,0,1,High,119.40391147130674,0.1686,0.0359926338645346
TXN-00444601,2024-08-05 05:05:15,361.18,FL,Electronics,0,66.1,44.7479909949886,1,Mobile,macOS,Firefox,0,0.2370666002305784,19,44,562,0.4654930821263024,0.1879633179582505,0,0,5,0,0,1,Very High,106.53589881326874,0.3398,0.2732415478285726
TXN-00444640,2024-08-05 06:05:15,91.47,CA,Department Store,1,150.4,55.8983831921085,7,Tablet,macOS,,0,0.7143498772259552,6,34,1164,0.3504649689881924,0.092111758351708,0,0,6,0,0,1,High,135.57140998612073,0.185,0.2307061062079564
TXN-00444612,2024-08-05 06:05:15,41.71,OH,Online Shopping,1,42.1,36.13894133620611,6,Mobile,Android,Firefox,0,0.0878777327669881,2,55,1023,0.2594815539188045,0.0555607870069895,0,0,6,0,0,1,Medium,64.65353255596132,0.2924,0.1797217866198984
TXN-00444656,2024-08-05 06:05:15,20.99,NY,Entertainment,0,64.3,20.511247917420427,6,Desktop,Android,Other,0,0.4731267676045876,8,43,1025,0.0115661332121803,0.2990203811039499,0,0,6,0,0,1,High,85.8887138671553,0.271,0.5938389595606108
TXN-00444699,2024-08-05 07:05:15,20.28,PA,Retail,0,79.6,33.17423493229801,8,Desktop,Linux,,2,0.2852659441711463,8,41,1671,0.2456756806519873,0.1380904265708608,0,0,7,0,0,0,Low,118.85275582338764,0.1982,0.0147617255287662
TXN-00444684,2024-08-05 07:05:15,347.88,TX,Retail,0,2.1,15.166110585502286,3,Mobile,Linux,Firefox,1,0.1142505933140946,8,55,693,0.3048521525260823,0.1690966109007148,0,0,7,0,0,0,Very High,96.27237723454051,0.1964,0.2288748703530837
TXN-00444743,2024-08-05 07:05:15,62.01,IL,Travel,1,88.2,23.314151721798687,5,Desktop,iOS,Chrome,0,0.0886230507640814,12,34,1125,0.0746593079484784,0.177718321857257,0,0,7,0,0,0,Medium,88.51752550145015,0.3051,0.1031681469782761
TXN-00444732,2024-08-05 07:05:15,56.88,IL,Gas Station,0,128.0,15.28248143591475,12,Mobile,iOS,Chrome,0,0.1877793318844866,13,49,859,0.572930836345771,0.4893391557759061,0,0,7,0,0,0,Low,58.43595289798597,0.2315,0.2015411158634107
TXN-00444740,2024-08-05 07:05:15,23.6,IL,ATM Withdrawal,1,21.4,10.724444368796608,8,Mobile,macOS,Safari,0,0.2667385773776551,2,40,1983,0.2678253179446023,0.2318636434287199,0,0,7,0,0,0,Low,76.89587772394344,0.2403,0.3961484774491597
TXN-00444679,2024-08-05 07:05:15,53.68,PA,Grocery,1,66.3,27.521250391699446,10,Desktop,iOS,Safari,2,0.4729329978730052,11,35,1402,0.1322639195427539,0.5664472685353157,0,0,7,0,0,0,Medium,122.65625161798994,0.2916,0.0897350517571435
TXN-00444669,2024-08-05 07:05:15,13.5,OH,Dining,1,125.4,34.59552049420112,11,Tablet,iOS,,0,0.4183658777770058,6,30,1182,0.1933253957949322,0.0582182068884021,0,0,7,0,0,0,Low,90.60511579849386,0.2292,0.1483564945815912
TXN-00444693,2024-08-05 07:05:15,94.68,CA,Retail,1,156.5,26.696435866285185,1,Mobile,Android,Chrome,1,0.448581242377661,2,33,1157,0.3118347421609228,0.2715985961351183,1,1,7,0,0,0,Low,114.89871767887396,0.5035,0.1495381600121147
TXN-00444689,2024-08-05 07:05:15,43.43,NC,Retail,1,87.2,70.86491581682407,7,Desktop,Android,Other,0,0.4046657043413692,1,65,1066,0.1032420050343852,0.2139398824248232,0,0,7,0,0,0,High,91.8802889117959,0.2526,0.1977517166960589
TXN-00444675,2024-08-05 07:05:15,144.49,TX,Grocery,1,109.6,97.5331860247893,10,Desktop,Windows,Firefox,1,0.424398458553648,16,45,1690,0.098275596692384,0.3995007661686557,0,0,7,0,0,0,Medium,47.461142843691405,0.271,0.1168078535798951
TXN-00444678,2024-08-05 07:05:15,8.68,PA,Gas Station,0,84.8,48.94372305630659,11,Tablet,macOS,Chrome,2,0.1410109022909188,8,52,1767,0.1986572364025777,0.5020487704034251,0,0,7,0,0,0,Very Low,113.4172732536268,0.2156,0.226880132567884
TXN-00444667,2024-08-05 07:05:15,18.77,CA,Electronics,1,147.2,32.48337737254003,6,Tablet,Android,,2,0.3088206305172334,5,42,987,0.1527607283994813,0.1060076865048041,0,0,7,0,0,0,Low,81.41211770617124,0.3453,0.1501193238158324
TXN-00444794,2024-08-05 08:05:15,67.3,NY,Gas Station,0,99.8,61.24496982492871,4,Desktop,Linux,Safari,0,0.6804031689782588,4,56,1576,0.2708946230898524,0.0574339775880523,0,0,8,0,0,0,Medium,138.92087393830408,0.2537,0.3958457015361435
TXN-00444779,2024-08-05 08:05:15,152.69,NC,Online Shopping,1,98.2,64.58713551820708,5,Desktop,macOS,Edge,0,0.25435512406322,4,32,305,0.190938438838332,0.091142522812468,0,0,8,0,0,0,Very High,128.85925900752244,0.2405,0.3963355820113617
TXN-00444798,2024-08-05 08:05:15,30.62,NY,Grocery,1,73.0,43.783233610800856,5,Desktop,macOS,Edge,1,0.3081414263430383,9,27,734,0.2258682238895024,0.5041090739186889,0,0,8,0,0,0,Very Low,114.41194477832204,0.1408,0.221029561788515
TXN-00444793,2024-08-05 08:05:15,15.17,GA,Online Shopping,1,106.6,47.38450684163928,7,Desktop,iOS,Chrome,0,0.0675311001664528,27,32,863,0.0868654249156992,0.1195369714391686,0,0,8,0,0,0,Very Low,76.55497829157915,0.1837,0.0372355932241014
TXN-00444776,2024-08-05 08:05:15,429.62,NC,Department Store,1,57.1,14.303080748173937,2,Mobile,iOS,Chrome,0,0.2286956131500374,3,40,985,0.1237653543432882,0.3272732238057638,0,0,8,0,0,0,Very High,107.8165406584318,0.2727,0.0766293937703655
TXN-00444771,2024-08-05 08:05:15,24.69,CA,Retail,1,67.0,48.432588445565656,1,Mobile,iOS,Safari,0,0.4559264413077749,13,74,1118,0.1295314463523841,0.3586121620494497,0,0,8,0,0,0,Low,54.77123314767038,0.2821,0.3829739275464889
TXN-00444839,2024-08-05 09:05:15,182.25,CA,Travel,1,151.9,38.27584499957578,0,Desktop,Other,Chrome,1,0.0262193302224222,4,42,1023,0.3628885554784752,0.041352550102355,0,0,9,0,0,0,Very High,116.2598605296568,0.2904,0.0731020486691961
TXN-00444827,2024-08-05 09:05:15,16.98,GA,Travel,1,71.2,23.23383739589714,16,Tablet,Other,Safari,1,0.4683436575048569,3,54,1139,0.4804995531603349,0.0522218768926229,0,0,9,0,0,0,Very Low,120.79707216491636,0.4414,0.1341828869976796
TXN-00444817,2024-08-05 09:05:15,46.79,NY,Dining,0,194.6,51.37473125174184,14,Tablet,Windows,Safari,0,0.2012134652561038,5,46,1564,0.1726468400844573,0.354673470221865,0,0,9,0,0,0,High,62.350901604087255,0.1779,0.1207758214673498
TXN-00444834,2024-08-05 09:05:15,45.21,NY,Gas Station,1,47.0,21.125851428889845,14,Desktop,macOS,Other,0,0.247920573047017,9,48,1018,0.1531458497460797,0.0510439722151742,0,0,9,0,0,0,Very Low,134.20002969310335,0.2728,0.110719939733107
TXN-00444824,2024-08-05 09:05:15,112.83,MI,Online Shopping,0,113.0,78.72697625847016,6,Tablet,Windows,Chrome,0,0.0709753003017256,13,49,891,0.3318908397852804,0.5771328630335677,1,1,9,0,0,0,Very High,94.1983458372728,0.1637,0.0464890116664924
TXN-00444865,2024-08-05 09:05:15,6.87,PA,ATM Withdrawal,1,311.7,56.26418111037293,13,Mobile,iOS,Edge,1,0.1059817540515064,10,47,1633,0.13045518331338,0.2084245264821431,0,0,9,0,0,0,Very Low,140.94516549838914,0.1707,0.3627754914488429
TXN-00444854,2024-08-05 09:05:15,388.59,NY,Entertainment,0,152.1,10.40608675462828,6,Mobile,Windows,Chrome,0,0.3910417871399188,13,47,774,0.2558779137818836,0.1987663460390621,0,0,9,0,0,0,Very High,91.07363911277864,0.3118,0.3687419092481813
TXN-00444851,2024-08-05 09:05:15,234.46,NC,Retail,1,179.8,26.76753033744982,3,Desktop,macOS,Edge,2,0.4214161913420152,3,38,366,0.0638816936689214,0.2991129750740129,0,0,9,0,0,0,Very High,123.99516468184076,0.2099,0.1592487272915795
TXN-00444862,2024-08-05 09:05:15,110.79,FL,Entertainment,1,14.0,40.538288587583935,4,Mobile,Windows,Chrome,0,0.4642463979182735,8,69,381,0.3298437283818468,0.2826561488587708,0,0,9,0,0,0,Medium,124.03011955323788,0.2774,0.0710585744086331
TXN-00444888,2024-08-05 10:05:15,87.26,TX,Jewelry,1,114.1,23.11353341532996,17,Tablet,Windows,Firefox,0,0.1273189400671045,1,49,1701,0.4484417452372997,0.3370605371438085,0,0,10,0,0,0,Medium,102.02524140603816,0.3343,0.03430567129346
TXN-00444938,2024-08-05 10:05:15,80.01,NY,Department Store,1,190.5,48.63785203766537,6,Desktop,iOS,Edge,1,0.3817600629705858,11,53,752,0.1393505647898973,0.3866754076310961,0,0,10,0,0,0,Low,82.95412600226132,0.184,0.2070498171375921
TXN-00445034,2024-08-05 11:05:15,90.46,IL,Dining,1,137.9,11.92354530996013,19,Mobile,Windows,Edge,0,0.4925624069980039,6,32,962,0.5362858591113866,0.3514562399655965,0,0,11,0,0,0,Medium,69.41798731519498,0.2318,0.3189572264054428
TXN-00445018,2024-08-05 11:05:15,57.0,CA,Gas Station,1,62.5,37.78598573566698,14,Tablet,iOS,Chrome,1,0.7707028878903244,5,46,1030,0.1688250935268971,0.2552325189151673,0,0,11,0,0,0,Low,126.03650376734232,0.1994,0.0968879569490069
TXN-00445045,2024-08-05 12:05:15,42.04,NC,Retail,1,320.7,22.947469346810056,3,Desktop,Other,Edge,0,0.3315908093700315,6,30,978,0.2636463076642519,0.2019773036034738,0,0,12,0,0,0,Very Low,87.70968153151267,0.1967,0.0142776603198129
TXN-00445088,2024-08-05 12:05:15,134.93,FL,Grocery,1,24.9,45.178899674971504,6,Desktop,iOS,Chrome,0,0.5957899254531246,20,41,741,0.3188561844862205,0.0928317959233932,0,0,12,0,0,0,Very High,138.2055878374979,0.2352,0.2255358869001152
TXN-00445042,2024-08-05 12:05:15,183.25,CA,Grocery,1,71.0,15.608576691295092,4,Tablet,iOS,Edge,2,0.2943665560502188,9,50,850,0.1698160337554364,0.0752372761944286,0,0,12,0,0,0,High,72.84828177158343,0.4184,0.0619194428737963
TXN-00445044,2024-08-05 12:05:15,229.32,OH,Online Shopping,0,64.5,108.09641194216351,1,Tablet,Android,Edge,0,0.3585448696924164,23,63,1841,0.5971704706215188,0.2232768096329517,0,0,12,0,0,0,Very High,62.03973014192194,0.4057,0.2480048144777719
TXN-00445055,2024-08-05 12:05:15,156.87,FL,Dining,1,73.6,55.39595466760221,3,Tablet,Android,Chrome,0,0.530153667463395,4,47,438,0.3649618076463694,0.1284362075974919,0,0,12,0,0,0,Very High,65.4052954911201,0.5276,0.126117227211602
TXN-00445041,2024-08-05 12:05:15,23.83,TX,Online Shopping,1,17.8,39.82344713896261,2,Tablet,Android,Chrome,0,0.2962956184261566,3,42,1428,0.5010975847455086,0.5135413411335351,0,0,12,0,0,0,Very Low,48.72880286953063,0.2337,0.1669604208039589
TXN-00445163,2024-08-05 13:05:15,55.1,GA,Grocery,1,23.4,22.46961224263231,9,Tablet,Android,Edge,1,0.2992963724028882,13,46,560,0.0634395336437609,0.4689730010259315,0,0,13,0,0,0,Very Low,76.6162167417133,0.3309,0.0686215998618183
TXN-00445133,2024-08-05 13:05:15,10.37,MI,Retail,1,99.8,60.37544353990509,18,Mobile,iOS,Firefox,1,0.2399211329443401,7,40,525,0.0476265456469543,0.2198832565081996,0,0,13,0,0,0,Very Low,64.37544818061875,0.2836,0.3823921272414982
TXN-00445128,2024-08-05 13:05:15,9.43,NC,Dining,1,78.1,44.23851594958045,10,Desktop,Windows,Other,0,0.0918347252943301,17,39,353,0.1897463673606697,0.3836211532365469,0,0,13,0,0,0,Very Low,119.4510106461849,0.3271,0.0267905155020812
TXN-00445102,2024-08-05 13:05:15,135.63,FL,Grocery,0,70.8,50.7057453742496,5,Desktop,Windows,Safari,0,0.2802670298138071,0,34,1228,0.4883246779293204,0.2110026534310491,0,0,13,0,0,0,Very High,136.46922279498403,0.3448,0.1230220807348674
TXN-00445145,2024-08-05 13:05:15,28.03,CA,Grocery,0,298.2,6.5914136910188414,4,Mobile,Windows,Firefox,0,0.0973959225985023,2,21,1054,0.7290094614393183,0.4646557716749079,0,0,13,0,0,0,Medium,94.47785066333218,0.3579,0.3146354057002801
TXN-00445223,2024-08-05 14:05:15,8.34,CA,Department Store,0,84.1,59.29362308717345,9,Desktop,iOS,Firefox,0,0.4106896740449109,8,26,851,0.3831251699573312,0.219510507887555,0,0,14,0,0,0,Low,76.70911004755365,0.2348,0.1825820943169201
TXN-00445217,2024-08-05 14:05:15,334.53,CA,Dining,1,70.8,23.985888473740097,8,Mobile,iOS,Edge,0,0.1631997626716739,7,56,592,0.269027101056551,0.2872758231282298,0,0,14,0,0,0,Very High,85.9287185353393,0.3383,0.0899511696824735
TXN-00445360,2024-08-05 16:05:15,173.36,CA,Online Shopping,0,140.3,19.99073296480884,10,Desktop,iOS,Edge,0,0.1043461883639587,10,63,1494,0.1590033826680099,0.4313083550425765,0,0,16,0,0,0,Very High,87.48163375084356,0.3723,0.1426887393051412
TXN-00445329,2024-08-05 16:05:15,33.42,CA,ATM Withdrawal,1,96.6,63.26746921899623,13,Tablet,iOS,Chrome,2,0.345084448050979,9,49,1147,0.0848511443784083,0.327623092417288,0,0,16,0,0,0,Low,81.44058949633107,0.2192,0.1024636039474501
TXN-00445323,2024-08-05 16:05:15,27.82,OH,Retail,0,116.5,14.300662018221194,7,Desktop,Android,Edge,0,0.1780393069141522,10,39,1167,0.0827202787554852,0.0641014387507483,0,0,16,0,0,0,Very Low,133.57254818688463,0.3483,0.0103998274592862
TXN-00445349,2024-08-05 16:05:15,67.04,TX,Electronics,1,72.1,54.01350982015631,2,Mobile,macOS,Edge,0,0.3319375760384971,12,43,878,0.1120733122876707,0.2578499710362274,0,0,16,0,0,0,Low,95.16618724212756,0.2784,0.2118315572825841
TXN-00445418,2024-08-05 17:05:15,4.13,OH,Jewelry,0,28.4,18.729051385668,3,Mobile,Windows,Chrome,1,0.6003297327497875,6,39,1143,0.1165439906348725,0.2786927737015739,0,0,17,0,0,0,Very Low,62.80576320228384,0.3221,0.1627008311327261
TXN-00445391,2024-08-05 17:05:15,53.46,FL,Grocery,1,15.4,109.78752875034272,9,Tablet,Android,Firefox,1,0.1815666860356145,5,48,1055,0.2596383601858187,0.3663968372119925,0,0,17,0,0,0,Medium,80.5796869700296,0.2673,0.0240615260294659
TXN-00445434,2024-08-05 17:05:15,32.79,TX,Grocery,0,49.4,22.229759862588384,16,Tablet,iOS,,0,0.3134229856394391,12,39,1273,0.2036535437800991,0.3149869795386297,0,0,17,0,0,0,Very High,32.17314219931467,0.3033,0.2323982100692537
TXN-00445403,2024-08-05 17:05:15,387.87,MI,Grocery,1,118.5,11.454664034429827,3,Desktop,macOS,Chrome,1,0.4554105784163236,8,62,694,0.2122126386244146,0.2253727653341731,0,0,17,0,0,0,Very High,88.55586320357872,0.4645,0.1786087154005278
TXN-00445432,2024-08-05 17:05:15,354.33,MI,Online Shopping,0,141.3,49.34226558799581,3,Mobile,Other,Firefox,0,0.5531045504768103,4,31,282,0.5919431789862825,0.2284497253096184,1,1,17,0,0,0,High,77.82192247949895,0.2399,0.1136834480285928
TXN-00445546,2024-08-05 18:05:15,498.71,FL,Grocery,1,77.0,51.78463122788564,0,Desktop,macOS,Safari,1,0.3525039538852151,23,43,1391,0.2584405345571633,0.4248722477457052,0,0,18,0,0,0,Very High,101.99046473707352,0.3321,0.1479352955080037
TXN-00445539,2024-08-05 18:05:15,29.34,PA,Grocery,1,123.4,22.561464697803945,19,Desktop,macOS,Safari,0,0.3943309439316593,16,56,836,0.2080311042017055,0.2033150781082519,0,0,18,0,0,0,Very Low,102.83712883072133,0.2217,0.0658528294937597
TXN-00445534,2024-08-05 18:05:15,144.31,TX,Entertainment,1,123.8,2.6448053877700493,3,Desktop,iOS,Edge,0,0.1384299811651295,5,48,1222,0.450315967925823,0.1538194346532163,0,0,18,0,0,0,Very High,79.01771326301878,0.2208,0.0998821789786907
TXN-00445623,2024-08-05 18:05:15,26.47,OH,Gas Station,0,11.3,9.919593063253808,9,Tablet,macOS,Chrome,1,0.2621491038952249,15,45,734,0.1860970010462791,0.1138463639810712,0,0,18,0,0,0,Medium,135.18386775678363,0.297,0.0102297946090086
TXN-00445529,2024-08-05 18:05:15,30.97,PA,Travel,1,76.2,44.14644437040933,19,Mobile,iOS,Firefox,2,0.1919291536412738,0,60,1104,0.2856989313133208,0.1666178804058254,0,0,18,0,0,0,Very High,100.64917403995648,0.3483,0.2512306947396105
TXN-00445438,2024-08-05 18:05:15,56.03,CA,Electronics,1,112.5,26.51666559340012,1,Tablet,Android,Edge,0,0.4303194725161838,6,38,763,0.4389617444792104,0.7120320137662238,0,0,18,0,0,0,Very Low,133.83290642578177,0.2025,0.2703017534671788
TXN-00445582,2024-08-05 18:05:15,126.51,TX,ATM Withdrawal,0,124.5,19.898216362918628,4,Mobile,macOS,Firefox,0,0.0991816177333896,2,24,851,0.3232811959154986,0.105550380317401,0,0,18,0,0,0,Medium,144.90800435362416,0.2903,0.2398605257521024
TXN-00445489,2024-08-05 18:05:15,32.13,CA,Dining,1,24.5,39.63226974439084,13,Mobile,macOS,Firefox,1,0.3361878289502215,4,40,244,0.1121344183086067,0.1243207778062493,0,0,18,0,0,0,Low,93.2713294385682,0.2142,0.1818936302513747
TXN-00445513,2024-08-05 18:05:15,52.14,CA,Travel,1,224.7,31.64923026702574,2,Desktop,Other,Safari,0,0.0984314557405944,3,49,1354,0.1004337824986576,0.0241450130911929,0,0,18,0,0,0,Medium,88.48743024697603,0.3381,0.2653869950161945
